,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,published_at,insider_interview,url,employer,snippet,working_days,working_time_intervals,working_time_modes,accept_temporary,professional_roles,accept_incomplete_resumes,lng,lati,Density,published_at_date,OblastiRF,lngi,Count_word
501,78268767,0,Личный водитель,,0,0,Томск,,1,"{'city': 'Томск', 'street': 'Татарская улица', 'building': '16', 'lat': 56.479605, 'lng': 84.945223, 'description': None, 'raw': 'Томск, Татарская улица, 16', 'metro': None, 'metro_stations': [], 'id': '4396448'}",2023-03-20T12:04:13+0300,,https://api.hh.ru/vacancies/78268767?host=hh.ru,ОГБУ Региональный центр развития образования,"Категории B,С,D знание устройств автомобилей указанных марок, среднее профессиональное образование, опыт работы от 3 лет. Опыт работы механиком.",,,,0,Водитель,1,84.945223,56.479605,522940.0,2023-03-20,Томская область,84.945223,18
502,78309409,0,Личный/семейный водитель,,0,0,Москва,130000.0,1,0,2023-03-20T19:48:40+0300,,https://api.hh.ru/vacancies/78309409?host=hh.ru,Lingvo Nanny Agency,"Опыт работы водителем от 5-ти лет. - Безопасный стиль вождения. - Презентабельный внешний вид. - Желательно, но не обязательно разрешение на ношение...",,,,0,Водитель,1,,,11514330.0,2023-03-20,Москва,0.0,22
503,78320234,0,Оператор 1C / Офис-менеджер,,0,0,Тюмень,33000.0,1,"{'city': 'Тюмень', 'street': 'улица Энергетиков', 'building': '104с1', 'lat': 57.125029, 'lng': 65.609616, 'description': None, 'raw': 'Тюмень, улица Энергетиков, 104с1', 'metro': None, 'metro_stations': [], 'id': '6205399'}",2023-03-21T04:44:02+0300,,https://api.hh.ru/vacancies/78320234?host=hh.ru,Семейная+,Средне-специальное образование. Уверенный пользователь ПК. Знание программы 1С- Торговля и склад.,,,,0,"Оператор ПК, оператор базы данных",0,65.609616,57.125029,581758.0,2023-03-21,Тюменская область,65.609616,11
504,78354735,0,Руководитель службы безопасности отеля,,0,0,Краснодар,70000.0,1,"{'city': 'село Лермонтово', 'street': None, 'building': None, 'lat': 44.30206, 'lng': 38.753258, 'description': None, 'raw': 'село Лермонтово', 'metro': None, 'metro_stations': [], 'id': '7347376'}",2023-03-21T13:03:07+0300,,https://api.hh.ru/vacancies/78354735?host=hh.ru,Хлебокомбинат Курганинский,"Высшее образование (юридическое, экономическое, техническое) будет Вашим преимуществом. Опыт оперативно-розыскной деятельности(желателен). Опыт работы в сфере обеспечения безопасности отелей...",,,,0,Специалист службы безопасности,0,38.753258,44.30206,744933.0,2023-03-21,Краснодарский край,38.753258,18
505,78375593,0,Руководитель группы продаж,,0,0,Москва,100000.0,1,0,2023-03-21T18:51:26+0300,,https://api.hh.ru/vacancies/78375593?host=hh.ru,UP business,"Аналогичный опыт работы на позиции РОПа от 3-х лет. Опыт внедрения и использования инструментов аналитики бизнес-процессов, знание CRM...",,,,0,Руководитель отдела продаж,0,,,11514330.0,2023-03-21,Москва,0.0,18
506,77756919,0,Кассир в магазин,,0,0,Москва,40000.0,1,0,2023-03-07T11:34:42+0300,,https://api.hh.ru/vacancies/77756919?host=hh.ru,Департамент Ф53,Опыт и знание кассовых аппаратов. Умение считать и проверять денежные средства. Требования: Готовность к активной и динамичной смене. Дружелюбный настрой. ,,,,0,Кассир-операционист,1,,,11514330.0,2023-03-07,Москва,0.0,20
507,77871284,0,Рабочий на производство,,0,0,Казань,70000.0,1,"{'city': 'Казань', 'street': 'улица Восстания', 'building': '100', 'lat': 55.83342, 'lng': 49.050422, 'description': None, 'raw': 'Казань, улица Восстания, 100', 'metro': None, 'metro_stations': [], 'id': '526265'}",2023-03-10T10:49:33+0300,,https://api.hh.ru/vacancies/77871284?host=hh.ru,Тиоком-герметик,,,,,0,Другое,0,49.050422,55.83342,1143546.0,2023-03-10,Татарстан,49.050422,0
508,78121735,0,Секретарь генерального директора,,0,0,Санкт-Петербург,94000.0,1,0,2023-03-16T10:14:51+0300,,https://api.hh.ru/vacancies/78121735?host=hh.ru,Модуль,Опыт работы секретарем генерального директора в крупной компании от года. Программы MS Office - опытный пользователь. Знание офисного оборудования (телефон‚ факс...,,,,0,"Секретарь, помощник руководителя, ассистент",0,,,4848742.0,2023-03-16,Санкт-Петербург,0.0,21
509,78255506,0,Водитель легкового автомобиля,,0,0,Саратов,,1,"{'city': 'село Березина Речка', 'street': 'Школьная улица', 'building': '13', 'lat': 51.465136, 'lng': 45.880905, 'description': None, 'raw': 'село Березина Речка, Школьная улица, 13', 'metro': None, 'metro_stations': [], 'id': '3575899'}",2023-03-20T09:42:35+0300,,https://api.hh.ru/vacancies/78255506?host=hh.ru,"Экс-Форма, Производственно-коммерческая фирма",Стаж работы не менее 3-х лет.,,,,0,Водитель,1,45.880905,51.465136,836900.0,2023-03-20,Саратовская область,45.880905,6
510,78169900,0,Администратор зоны отдыха,,0,0,Новокуйбышевск,31000.0,1,"{'city': 'Новокуйбышевск', 'street': 'улица Суворова', 'building': '2', 'lat': 53.109822, 'lng': 49.94686, 'description': None, 'raw': 'Новокуйбышевск, улица Суворова, 2', 'metro': None, 'metro_stations': [], 'id': '5627421'}",2023-03-17T10:27:39+0300,,https://api.hh.ru/vacancies/78169900?host=hh.ru,Волжские Термы,"Дружелюбие, клиентоориентированность, убедительные коммуникации. Приветствуется опыт в продажах услуг.",,,,0,Администратор,1,49.94686,53.109822,108449.0,2023-03-17,Самарская область,49.94686,9
511,78185099,0,Специалист по контролю за СИЗ,,0,0,Новотроицк (Оренбургская область),85000.0,1,"{'city': 'Новотроицк', 'street': None, 'building': None, 'lat': 51.196445, 'lng': 58.30174, 'description': None, 'raw': 'Новотроицк', 'metro': None, 'metro_stations': [], 'id': '753684'}",2023-03-17T14:03:03+0300,,https://api.hh.ru/vacancies/78185099?host=hh.ru,АККЕРМАНН ЦЕМЕНТ,"Необходимые знания: Правила, процедуры, критерии и нормативы, установленные государственными нормативными требованиями охраны труда; Национальные, межгосударственные и международные стандарты, регламентирующие систему...",,,,0,Другое,1,58.30174,51.196445,,2023-03-17,Новотроицк (Оренбургская область),58.30174,20
512,78342727,0,Менеджер в пункт выдачи заказов,,0,0,Астрахань,35000.0,1,"{'city': 'Астрахань', 'street': 'улица Николая Островского', 'building': '53', 'lat': 46.333927, 'lng': 48.024546, 'description': None, 'raw': 'Астрахань, улица Николая Островского, 53', 'metro': None, 'metro_stations': [], 'id': '12955936'}",2023-03-21T11:02:18+0300,,https://api.hh.ru/vacancies/78342727?host=hh.ru,Lamoda,Опыт работы с клиентами желателен.,,,,0,"Продавец-консультант, продавец-кассир",1,48.024546,46.333927,520662.0,2023-03-21,Астраханская область,48.024546,5
513,78365789,0,Менеджер - Помощник руководителя,,0,0,Вологда,37500.0,1,"{'city': 'Вологда', 'street': '44А улица Ленинградская', 'building': None, 'lat': 59.2203430106077, 'lng': 39.867846854031086, 'description': None, 'raw': 'Вологда, 44А улица Ленинградская', 'metro': None, 'metro_stations': [], 'id': '12327474'}",2023-03-21T15:29:28+0300,,https://api.hh.ru/vacancies/78365789?host=hh.ru,СТ-35,"грамотность, аккуратность. * стрессоустойчивость,инициативность. * коммуникабельность. * исполнительность,ответственность.",,,,0,"Менеджер по продажам, менеджер по работе с клиентами",1,39.867846854031086,59.2203430106077,301642.0,2023-03-21,Вологодская область,39.867846854031086,8
514,76771861,0,Программист Python (Junior),,0,0,Волгоград,30000.0,1,"{'city': 'Волгоград', 'street': 'улица Михаила Балонина', 'building': '2а', 'lat': 48.710569, 'lng': 44.50624, 'description': None, 'raw': 'Волгоград, улица Михаила Балонина, 2а', 'metro': None, 'metro_stations': [], 'id': '363976'}",2023-03-17T09:27:38+0300,,https://api.hh.ru/vacancies/76771861?host=hh.ru,Открытые Бизнес Технологии,"Знание Python (начальный уровень, готовность развиваться в рамках данного языка). Отличное владение ООП. Аккуратность в работе, стремление к высокому качеству...",,,,0,"Программист, разработчик",0,44.50624,48.710569,1021244.0,2023-03-17,Волгоградская область,44.50624,20
515,75825736,0,Оператор ПК,,0,0,Ростов-на-Дону,31500.0,1,"{'city': 'Ростов-на-Дону', 'street': 'Орская улица', 'building': '12Д', 'lat': 47.274549, 'lng': 39.774248, 'description': None, 'raw': 'Ростов-на-Дону, Орская улица, 12Д', 'metro': None, 'metro_stations': [], 'id': '7270626'}",2023-03-06T09:26:00+0300,,https://api.hh.ru/vacancies/75825736?host=hh.ru,Арт и Дизайн,"Уверенный пользователь ПК, Word, Excel, Outlook. Коммуникабельность, исполнительность, ответственность.",,,,0,"Оператор ПК, оператор базы данных",1,39.774248,47.274549,1091544.0,2023-03-06,Ростовская область,39.774248,9
516,76275906,0,Помощник менеджера артиста,,0,0,Москва,50000.0,1,0,2023-03-12T20:04:06+0300,,https://api.hh.ru/vacancies/76275906?host=hh.ru,Black Star,"У вас есть опыт работы ассистентом Артиста, блогера или медийной личности от 0,6 месяцев. У Вас есть большое желание...",,,,0,"Артист, актер, аниматор",0,,,11514330.0,2023-03-12,Москва,0.0,19
517,78347945,0,Офис-менеджер,,0,0,Курск,38500.0,1,"{'city': 'Курск', 'street': 'Магистральная улица', 'building': '2', 'lat': 51.651511, 'lng': 36.131355, 'description': None, 'raw': 'Курск, Магистральная улица, 2', 'metro': None, 'metro_stations': [], 'id': '6323446'}",2023-03-21T11:37:30+0300,,https://api.hh.ru/vacancies/78347945?host=hh.ru,Грейнрус,Знание офисных процессов и документооборота. Умение работать во всех офисных программах и с любой оргтехникой. Опыт работы в аналогичной должности...,,,,0,Офис-менеджер,1,36.131355,51.651511,414595.0,2023-03-21,Курская область,36.131355,20
